Invoice_ID,Date,Store,Category,Product,Quantity,Unit_Price,Total_Price,Discount,Net_Price,Payment_Method,Customer_Name,Customer_City,Customer_Email
7606458c-374c-4508-9c59-f509f8b2940b,2025-04-12,Store_9,Frozen Foods,Frozen Peas,9,431.75,3885.75,691.54,3194.21,Credit Card,Emma Gray,Johnsonstad,smithphilip@carlson-cole.com
5899b048-e541-426c-857e-19a7011ad4dd,2024-03-15,Store_3,Snacks,Cookies,10,360.05,3600.5,618.04,2982.46,Credit Card,Aimee Jackson,New James,carolynmays@gmail.com
8454450e-67cc-4b75-8c9c-fcc29d6d9885,2024-10-01,Store_9,Household,Cleaner,6,358.07,2148.42,408.62,1739.8,UPI,Christine Mills,Emilystad,lloydernest@gallegos.com
461b1618-8522-46fe-adb5-1722149e42ff,2024-01-21,Store_9,Personal Care,Hair Oil,7,340.38,2382.66,532.44,1850.22,Debit Card,Catherine Garcia,New Jacob,pschneider@morgan.biz
154444e9-be5b-43a2-add3-0c775e7c0bf0,2025-03-05,Store_1,Frozen Foods,Frozen Pizza,9,62.17,559.53,53.28,506.25,Cash,Caroline Carter,North Amy,douglas32@wilson.com
21ed99d8-68e0-4b7c-880c-1a312350119f,2025-09-06,Store_3,Snacks,Chocolate,3,491.93,1475.79,252.14,1223.65,Cash,Debra Thomas,Kendraland,sschmidt@hotmail.com
0f65263d-8cd0-4489-a643-bb5319ed3b7e,2024-05-15,Store_2,Beverages,Pepsi,9,25.83,232.47,47.31,185.16,Wallet,Jody Thompson,East Carlastad,amy65@wolfe-murphy.com
2cdaa204-dd83-428f-b0a0-6f6123d34df9,2024-11-24,Store_5,Household,Soap,9,200.55,1804.95,230.55,1574.4,Cash,Brenda Johnson,Gonzalezfort,omar72@yahoo.com
f7b7ed8a-58db-4286-b182-5e37094404f5,2024-07-26,Store_6,Frozen Foods,Frozen Fries,7,478.78,3351.46,817.61,2533.85,Wallet,Stephanie Baldwin,Kevinport,nwilliams@wilson.info
f017e273-7c04-4e72-aded-dc632e492e71,2025-06-27,Store_8,Fruits,Apple,5,109.51,547.55,118.93,428.62,Credit Card,Brittany Knight,Lake Stevenport,michelle45@black-smith.com
df76d2b0-cb16-496b-a37d-0541a481e2c2,2024-08-21,Store_4,Bakery,Donut,9,371.84,3346.56,164.37,3182.19,Debit Card,Charles Harper,Tiffanyberg,wilsongary@schneider-cooke.com
d7aa4d0e-0b8f-4d0a-903d-8a7580def76c,2025-03-30,Store_9,Meat,Beef,2,101.62,203.24,8.83,194.41,Cash,Miss Megan Stark DVM,Lake Loretta,kayla40@hotmail.com
8948c565-6e40-4a91-8f58-492209f12993,2025-07-10,Store_3,Frozen Foods,Frozen Pizza,7,146.77,1027.39,67.87,959.52,Wallet,Angela Rose,South Amanda,erica37@yahoo.com
ca8a17ba-11e9-4993-ac09-77fc7f7a6cf9,2024-03-05,Store_1,Beverages,Coke,6,238.5,1431.0,335.39,1095.61,Credit Card,Morgan Bird,West Dianaside,yking@gmail.com
ceff32fd-3b03-40db-959d-231677489838,2024-07-30,Store_5,Bakery,Donut,1,389.09,389.09,60.83,328.26,UPI,Toni Figueroa MD,East Rebeccaborough,lisawilliams@moyer.info
a085a32f-bb6c-494a-b128-8875de69a5db,2024-12-22,Store_9,Personal Care,Hair Oil,6,45.71,274.26,48.52,225.74,Credit Card,Stanley Hopkins,Port Melissa,davismartin@yahoo.com
2188327d-6797-4aa9-9857-3366c1204a55,2025-05-22,Store_9,Dairy,Cream,2,395.27,790.54,31.5,759.04,Wallet,Lauren Lee,Greeneview,mary96@wong.com
ceebd5a1-26cf-439c-8e9f-1293cbfd8593,2023-12-17,Store_6,Frozen Foods,Frozen Pizza,6,118.39,710.34,37.89,672.45,Debit Card,Jaime Scott,Bryantbury,andrew21@gmail.com
1d4273cb-a38e-46a9-92b5-b899ff005a28,2024-03-06,Store_8,Bakery,Croissant,4,475.65,1902.6,294.09,1608.51,Wallet,Valerie Weber,Bernardmouth,sherrimcdonald@gmail.com
24443f4e-7a84-463b-a96e-cedb5d248b42,2024-02-10,Store_10,Fruits,Apple,6,228.38,1370.28,309.85,1060.43,Wallet,Gina Chan,New Willieborough,ppatterson@barton.com
3ceaf097-9b17-493e-8b81-6eb498ecec46,2025-04-27,Store_2,Snacks,Chips,6,196.87,1181.22,235.12,946.1,UPI,Dennis Mccoy,Byrdton,dennis17@yahoo.com
fd616ff7-e4d1-4d67-be33-806424431308,2023-11-22,Store_6,Beverages,Coffee,5,22.11,110.55,14.28,96.27,Wallet,Nicole Wilson,New Aprilside,rodriguezkelli@gmail.com
8d99c74c-5d11-453b-a3ed-7fc0f7fb5ecc,2025-06-15,Store_4,Household,Toothpaste,8,31.49,251.92,56.57,195.35,Debit Card,Paul Wilson,New Christopher,clarknicole@frost.com
e5e0d6fd-ee34-4337-908d-7540910b1fff,2024-09-30,Store_9,Household,Detergent,2,92.02,184.04,44.0,140.04,Wallet,Brian King,New Josephtown,williamsmargaret@yahoo.com
35408a59-b84e-41e6-a226-583fa33e8407,2024-01-04,Store_4,Fruits,Pineapple,2,113.28,226.56,35.66,190.9,UPI,Edward Watkins,Valenzuelaton,katelyn26@gmail.com
62642412-6aa7-41f2-8199-ca5cbba1c883,2023-10-20,Store_7,Vegetables,Potato,9,416.09,3744.81,822.58,2922.23,Cash,Victoria Santos,North Katherine,monica47@robinson.com
406cfddd-4d86-4544-84aa-e0adc4fb08fa,2024-09-22,Store_2,Dairy,Milk,8,361.27,2890.16,27.37,2862.79,Cash,Daniel Becker,Nicoleberg,jennifer01@yahoo.com
2f594f6f-d22e-4e0a-bbd9-d1fabdc934b7,2024-01-23,Store_5,Dairy,Butter,9,44.52,400.68,82.3,318.38,UPI,Courtney Williams,East Tammymouth,erin13@yahoo.com
a5f16cca-539e-4c50-8eb2-27091b84087c,2024-10-14,Store_2,Frozen Foods,Frozen Fries,7,222.18,1555.26,6.57,1548.69,Wallet,Michael Dudley,Port Jacob,lee33@hotmail.com
7a6c083b-9209-490f-95d4-171d245d7354,2025-02-18,Store_1,Fruits,Pineapple,10,40.99,409.9,76.44,333.46,Cash,Elizabeth Reyes,South Michaelmouth,timothyrodriguez@jones-bush.org
118d80dd-ae2e-4184-b8e3-9034ea697a30,2024-11-04,Store_10,Bakery,Donut,2,152.02,304.04,52.13,251.91,Cash,Karen Wallace,West Andrewmouth,robertsscott@yahoo.com
4432d159-2969-420c-ad50-9213e3a4b491,2025-09-11,Store_8,Beverages,Tea,7,203.61,1425.27,235.43,1189.84,Credit Card,Tiffany Robinson,Nicoleshire,tracy01@palmer-aguilar.net
7c5e2c8b-cc8b-4f12-aff5-960a4e14ec3c,2023-11-29,Store_9,Household,Soap,3,375.91,1127.73,224.64,903.09,Debit Card,David Ryan,Mcdonaldmouth,mitchell57@norris.info
2897fb5f-4571-4468-b904-16b292860ee8,2025-01-17,Store_9,Dairy,Butter,6,479.12,2874.72,8.01,2866.71,Credit Card,Richard Wagner,Timothyville,anthony65@gmail.com
37463706-3a31-48e1-b24f-5cbac43f7d3e,2025-02-22,Store_9,Vegetables,Tomato,1,290.63,290.63,28.63,262.0,Cash,Jessica Smith,Howardberg,michaelfreeman@gmail.com
fe1df7ee-b0f5-4456-a1ae-0f7bb5f9e557,2024-03-31,Store_9,Beverages,Pepsi,6,113.75,682.5,154.52,527.98,Credit Card,Kayla Leblanc,Morganville,williamwalker@yahoo.com
69515edd-3080-431b-928e-3cfa7d218552,2024-06-12,Store_2,Dairy,Cheese,4,312.27,1249.08,78.92,1170.16,Credit Card,Crystal Daniels,Kimberlyfurt,jameskatrina@wright-morgan.com
7d969168-77a2-4dc5-ba95-ed14de04fc6a,2025-02-10,Store_5,Personal Care,Lotion,9,236.02,2124.18,291.9,1832.28,Cash,Patricia Mckay,South Clifford,tiffanymatthews@yahoo.com
a0291599-4923-4767-baee-cb167c3d766c,2023-11-20,Store_6,Beverages,Coke,4,365.54,1462.16,178.09,1284.07,Debit Card,Daniel Browning,West Katherinetown,bhorton@castaneda.com
56771673-75c8-461b-b88b-1a8535160eb5,2025-07-14,Store_4,Dairy,Cheese,2,149.72,299.44,5.23,294.21,Debit Card,David Diaz,Port Haley,mferguson@hotmail.com
56f079f1-57ef-484d-92e1-d9a4e05a5e19,2025-07-29,Store_10,Meat,Pork,6,312.01,1872.06,143.06,1729.0,Credit Card,Frederick Morse,Blairburgh,sarah45@hotmail.com
bad59c19-1bfb-41b5-a1b2-f246846e3152,2024-10-03,Store_3,Personal Care,Hair Oil,6,405.77,2434.62,583.49,1851.13,Cash,James Chambers,Port Kathyport,taylorperez@hogan.net
02bc7ce7-d181-4e11-b1ab-513a2d7f59ed,2024-06-12,Store_5,Bakery,Cake,4,358.98,1435.92,230.05,1205.87,Debit Card,Jeremy Craig,Lake Heatherhaven,harry30@fletcher-olson.info
dedd871b-f410-469f-b0b7-5b6320a629d0,2024-04-06,Store_5,Dairy,Butter,8,236.8,1894.4,169.9,1724.5,UPI,Douglas Cross,South Edwinborough,laurieking@yahoo.com
7cfc6695-58e2-4569-ab31-bf18d772e828,2024-01-25,Store_5,Household,Detergent,3,326.32,978.96,20.06,958.9,Credit Card,Ryan Warner Jr.,Christinahaven,afrancis@soto.net
c7b24a82-b4a9-402b-b16a-1b6d7d501f6c,2025-05-10,Store_2,Household,Soap,5,369.44,1847.2,289.37,1557.83,Cash,William Mason,North Jennifer,amyknapp@hotmail.com
f6e50b0c-88ff-4025-a3db-46bd249660ed,2024-04-28,Store_4,Household,Detergent,10,293.66,2936.6,564.71,2371.89,Cash,Susan Murphy,Millermouth,halltimothy@yahoo.com
af0fbe15-3acc-480b-b398-7445ffd6b728,2024-11-02,Store_3,Household,Shampoo,9,448.05,4032.45,544.06,3488.39,Debit Card,Jeffrey Terry,New Lawrenceton,cliffordfletcher@gmail.com
4fe50724-424c-4236-9232-aa58958a5aaa,2025-07-29,Store_8,Frozen Foods,Ice Cream,10,369.28,3692.8,268.65,3424.15,Wallet,Pamela Fitzgerald,Lake Jeffrey,gloria72@lee-andrade.com
763e76f7-7130-4649-a528-f6ebd966008c,2024-09-10,Store_4,Household,Detergent,7,188.29,1318.03,3.49,1314.54,Wallet,Christopher Moon,Bellside,jerry15@cruz.info
6df161e1-d812-4aa4-bcfe-16f63cf35f16,2025-04-29,Store_10,Dairy,Cream,3,228.65,685.95,30.72,655.23,Credit Card,Matthew Nielsen,Bennettburgh,davisdanny@yahoo.com
07bac5f7-fe47-46a3-92e1-ad0b69527621,2024-08-20,Store_2,Meat,Fish,1,117.22,117.22,14.29,102.93,Debit Card,Kimberly Walker,Jennifershire,scotttimothy@moore-jones.com
b35a099b-5fec-4f27-b482-dacb2614cce7,2024-07-21,Store_6,Bakery,Cake,1,337.61,337.61,43.71,293.9,UPI,Lisa Sanchez,East Jamesstad,abigail75@day.info
e29aca28-8745-4b87-9a3c-048df2f3497e,2025-08-17,Store_2,Meat,Pork,1,29.55,29.55,4.79,24.76,Wallet,Jason Combs,Port Brendaton,jellis@turner-garza.com
01aa6a1a-43a5-4dc4-bf12-160b375658ba,2025-01-27,Store_7,Beverages,Water,5,293.53,1467.65,209.2,1258.45,UPI,Austin Chambers,Youngtown,qdecker@curtis.net
a8e63c3c-2aa1-4b62-b434-a738d4231941,2024-09-17,Store_4,Bakery,Donut,2,263.16,526.32,49.52,476.8,Wallet,Alexander Pacheco,Toddtown,josephcline@gmail.com
5e47f1a7-972e-4323-a743-e94f715fcaab,2024-11-04,Store_10,Frozen Foods,Frozen Peas,6,248.56,1491.36,179.75,1311.61,Cash,Michelle Novak,Lake Gregory,milleralexis@yahoo.com
285458e2-d012-42df-9159-964da6e1153d,2024-07-31,Store_5,Household,Soap,8,91.15,729.2,14.05,715.15,Credit Card,Amanda Hill,Annville,gpowell@hernandez-mcdowell.net
f7156f91-c3fd-4757-a522-ad2f770038aa,2025-06-29,Store_2,Dairy,Cheese,3,187.49,562.47,100.87,461.6,Credit Card,Nicolas Schultz,South Jacquelineside,arianajennings@pruitt-burns.com
d648414a-9738-424d-83a7-7eb73be9141c,2024-09-02,Store_4,Frozen Foods,Frozen Peas,2,245.94,491.88,58.88,433.0,Wallet,Christopher Young,New Tammy,arobbins@gmail.com
ff3fe3db-e6f4-4db2-b394-b01c092d58da,2024-01-09,Store_10,Dairy,Yogurt,1,129.4,129.4,4.14,125.26,Credit Card,Ronald Spence,Lake Jamie,mnguyen@payne-jackson.info
a6ba7927-296e-4bc4-a745-2e9da65c5154,2024-12-01,Store_3,Dairy,Cream,1,446.49,446.49,16.39,430.1,Debit Card,Dylan Crawford,Cooperville,coreysanchez@yahoo.com
671a2acc-0939-4547-b48c-806b3626a2ea,2025-08-09,Store_1,Dairy,Cream,7,303.69,2125.83,299.53,1826.3,Debit Card,Daniel Rodriguez,Barberborough,timothy24@hotmail.com
905765e0-e811-4757-9ee5-236fd7d99450,2023-11-10,Store_8,Vegetables,Potato,8,307.2,2457.6,289.64,2167.96,Credit Card,Gregory Hall,Robertsberg,deanna64@holmes.org
fea665db-1fac-4324-83bc-9ccc0da033c4,2025-09-07,Store_3,Snacks,Popcorn,10,79.93,799.3,116.43,682.87,Wallet,Timothy Melton,South Cameron,jessicaluna@gmail.com
16d434c0-e40d-41c8-bb4e-36877eb34fc4,2023-10-18,Store_8,Household,Shampoo,3,364.85,1094.55,93.77,1000.78,Wallet,Philip Hall,Robertchester,jasongray@davis-cruz.org
d85eddbd-4f3d-47cb-8d21-f1b70c8c715c,2023-11-06,Store_1,Personal Care,Lotion,4,195.32,781.28,25.82,755.46,Credit Card,Jordan Bowen,Wendyfort,steven62@brown.com
e2cc10cd-70e8-4dc5-9857-28eed6d555d6,2024-10-12,Store_3,Household,Cleaner,7,414.99,2904.93,439.74,2465.19,UPI,Shelly Brown,Perryberg,gfoster@martin.com
35ba37d6-a520-4755-b58f-8277c3d7c399,2025-07-26,Store_2,Personal Care,Hair Oil,1,440.1,440.1,58.47,381.63,Cash,Julie Murphy,North Amandaberg,steven97@dominguez.info
d893b08e-4f8d-49c5-8ca0-fa70db8962ae,2025-07-30,Store_7,Meat,Beef,10,274.25,2742.5,0.82,2741.68,Wallet,John Anderson,Bridgesport,dorseyjennifer@irwin-garrison.com
10e21a06-b43d-479a-8603-c08d25045143,2023-12-20,Store_8,Frozen Foods,Frozen Peas,1,351.84,351.84,37.73,314.11,UPI,Melanie Reed,Lake Andreamouth,mware@valdez-gamble.com
d2f610c0-a254-42d9-9bd1-95f606fd8abc,2024-09-07,Store_8,Bakery,Donut,10,57.88,578.8,19.37,559.43,Credit Card,Alexander Townsend,New Brian,morganmichael@hotmail.com
f3246e01-956c-4d0b-8b0b-e554e30d7490,2024-02-22,Store_4,Vegetables,Onion,10,439.62,4396.2,449.12,3947.08,Cash,Jason Wall,Christopherport,holdenscott@hotmail.com
a6ff6242-5ca1-4204-994a-1318faa29c84,2024-11-07,Store_4,Fruits,Mango,9,67.74,609.66,1.1,608.56,Debit Card,Diamond Smith,East Lindsay,lauren90@cochran.com
4fcfe46f-6585-41d9-ab38-bc37a30c049d,2025-05-27,Store_5,Frozen Foods,Frozen Peas,2,85.84,171.68,27.97,143.71,Debit Card,Nicholas Johnson,Jessicatown,vphillips@smith.info
4592a353-1d46-401f-9217-e06b8625fad5,2025-04-14,Store_7,Household,Toothpaste,10,189.17,1891.7,130.32,1761.38,Credit Card,Michael Quinn,West Robertmouth,vcarpenter@gmail.com
d5a50723-da90-4c83-a6d6-37e2e06a3779,2024-03-24,Store_5,Frozen Foods,Frozen Fries,3,191.4,574.2,79.66,494.54,Debit Card,Lindsay Carpenter,Hallfort,higginsguy@cook-collins.biz
f07286ba-b709-4940-a3f3-8c9866180f4c,2024-01-29,Store_2,Personal Care,Toothbrush,7,370.53,2593.71,554.4,2039.31,Credit Card,Jeffrey Brown,Smallmouth,patrick16@gmail.com
d3f0825a-f4a7-4b4e-9d6c-a473b8fed952,2025-06-29,Store_6,Meat,Beef,2,115.08,230.16,23.05,207.11,Wallet,William Hooper,Schneiderville,bushnicholas@yahoo.com
fdf74b37-ae87-44f5-8498-098ab9a2e1c2,2025-09-27,Store_2,Personal Care,Lotion,3,200.66,601.98,95.7,506.28,Credit Card,Elizabeth Alvarado,Underwoodland,zstein@martin.biz
963ae835-7c00-44da-921b-0c93b64e3ed8,2024-05-17,Store_2,Meat,Pork,2,41.4,82.8,4.59,78.21,Wallet,Barbara Dunn,South Christopherberg,fsmith@yahoo.com
e7a9b497-5eb1-4a2d-9e6d-6ba61d537791,2024-08-30,Store_9,Fruits,Pineapple,7,466.04,3262.28,326.75,2935.53,Debit Card,Susan Sanchez,North Lisaton,mary41@kemp.com
d0eb2529-d369-4afb-ae2f-7a073b01c0fc,2024-01-29,Store_4,Personal Care,Lotion,3,323.74,971.22,106.58,864.64,Wallet,Adam Hooper,Andreaburgh,john54@barton-moore.net
ad4b4044-492b-4b4c-a47c-4208bdca9a07,2023-11-05,Store_4,Beverages,Pepsi,1,394.14,394.14,50.31,343.83,Wallet,Dennis Conrad,West Mitchell,rgarza@kelley.com
9b432f9e-e70f-4ab6-8f93-f7598b132373,2024-03-30,Store_3,Dairy,Milk,6,127.24,763.44,0.05,763.39,Cash,Olivia Keith,Port Michelle,ryanturner@drake-english.com
c477bf26-7204-4535-aaad-1dce1668da2b,2024-02-07,Store_4,Beverages,Tea,6,338.13,2028.78,205.64,1823.14,Wallet,Arthur Pittman,Port Courtneytown,mathew80@yahoo.com
4586b588-b7ab-4ad4-9e74-c7e72d85a0eb,2025-02-28,Store_9,Fruits,Pineapple,2,460.4,920.8,126.52,794.28,Wallet,Patrick Moreno,North Paul,andersonrandy@nguyen.com
92f21b4e-603b-47d9-b9e0-4d5b728e1779,2024-04-04,Store_8,Bakery,Croissant,5,120.88,604.4,145.52,458.88,UPI,Sara Patterson,Garretthaven,colliermichelle@jones.biz
e377143e-8809-411e-bd57-854194d4e7c8,2025-04-02,Store_9,Personal Care,Lotion,5,95.77,478.85,60.6,418.25,Cash,David Miller,West Taylorfurt,paulross@gmail.com
aed2a238-82fb-40bb-acfa-f375c840d74d,2025-01-29,Store_5,Household,Shampoo,6,474.04,2844.24,570.94,2273.3,Wallet,Wendy Reyes,New Johntown,chadsimpson@stone.com
d512bebf-d40e-42e6-8bb7-96e92550af62,2024-07-19,Store_4,Personal Care,Toothbrush,8,483.37,3866.96,544.44,3322.52,Debit Card,Diana Greer,Lake Joelbury,evanskatherine@williams-hughes.org
1b8ce87a-42e6-4002-b5c4-f9471a2290d7,2024-09-09,Store_5,Meat,Pork,10,432.39,4323.9,521.0,3802.9,Cash,Christopher Powell MD,Ronniechester,jacksondixon@reed.info
0abdd922-7e94-4409-a7f5-d610ae043043,2025-09-12,Store_6,Frozen Foods,Ice Cream,4,402.08,1608.32,165.83,1442.49,Wallet,Michael Ellison,Lake Jennifer,jodithompson@chavez.com
8054e8c9-6f20-4108-ac5e-2fe02f98bf1a,2025-09-10,Store_6,Household,Detergent,5,131.65,658.25,15.31,642.94,Cash,Diane Barajas,Taylortown,josephevans@christian-johnson.info
8960936b-72d6-405d-9fd5-0c440004f614,2025-06-04,Store_10,Household,Soap,8,163.8,1310.4,71.6,1238.8,Debit Card,Mrs. Amanda King MD,New Lucas,zjones@yahoo.com
ea05abf3-7b55-457b-8151-9f43ad19e119,2024-07-08,Store_4,Dairy,Cheese,8,371.19,2969.52,174.36,2795.16,Debit Card,Jesse Hahn,North Arthurville,sanchezbrenda@gmail.com
f6b91812-b540-45bd-b582-74250381d34b,2024-03-07,Store_6,Snacks,Cookies,4,419.12,1676.48,350.52,1325.96,Credit Card,April Smith,Jonathanborough,barbara14@hotmail.com
842e40ae-fb75-46eb-ba9a-cc48641016c9,2023-11-04,Store_10,Vegetables,Tomato,2,341.15,682.3,113.16,569.14,Cash,Bonnie Rodgers,South Moniqueborough,simmonsivan@yahoo.com
4da44878-ab72-45b5-9db5-9ba14bc23404,2025-07-22,Store_10,Household,Detergent,8,191.89,1535.12,121.05,1414.07,Debit Card,Donna Bennett,New Stephaniemouth,stephenramos@brandt.info
5b051592-271b-41d0-844b-bd5aef7bb30a,2025-08-20,Store_10,Meat,Beef,9,147.33,1325.97,73.62,1252.35,Credit Card,Kathryn Brown,North Sarah,zvargas@petersen.com
6cf5ed4b-83d5-428f-bb44-6520b057a7cb,2025-08-07,Store_9,Fruits,Mango,7,244.38,1710.66,231.27,1479.39,Debit Card,Leslie Garcia,Kaylamouth,jose99@coleman.com
dc88ae2a-b13a-42eb-9d15-f522d43cf10a,2025-08-04,Store_8,Frozen Foods,Ice Cream,8,488.49,3907.92,682.17,3225.75,Debit Card,Sonya Fleming,Lake Jennifermouth,glennbaker@white.com
154604f0-e8b6-448d-8090-c710c87a7844,2024-08-14,Store_6,Fruits,Apple,4,195.92,783.68,19.74,763.94,Wallet,Kevin Jones,Davistown,reynoldsdennis@hotmail.com
f7230055-d1f5-4e31-8572-b00ad61073db,2023-10-11,Store_10,Beverages,Pepsi,9,138.8,1249.2,84.14,1165.06,Debit Card,Carla Parker,Washingtontown,hramos@yahoo.com
ec5318d1-6edb-44ad-9734-080fdb22c06c,2025-01-06,Store_6,Bakery,Cake,8,217.73,1741.84,182.5,1559.34,Debit Card,Megan Coleman,Davidmouth,kellysimmons@cook.org
91e690ee-654c-4893-bfd6-793dc10014dd,2024-01-27,Store_10,Frozen Foods,Frozen Peas,8,98.15,785.2,25.74,759.46,Credit Card,Rebecca Johnson,South Felicia,bryandavis@yahoo.com
aa9aa09b-a9e2-46a3-8baa-ce914e8c5545,2025-08-19,Store_7,Vegetables,Spinach,5,404.0,2020.0,280.45,1739.55,Credit Card,Michael Russell,Dustinville,rebecca48@collins.com
ecebab8c-875f-4faa-b7be-61ad326b8942,2025-09-08,Store_8,Dairy,Cheese,8,404.78,3238.24,142.97,3095.27,Credit Card,Maria Rodriguez,Meganmouth,vrhodes@king.net
5b3a7824-e787-4318-9388-d4b8479c691e,2023-10-30,Store_9,Household,Cleaner,6,394.81,2368.86,177.68,2191.18,Wallet,Tyler Hill,Lynchshire,haroldshields@williams-clark.com
1a1b90cc-485d-45e1-881a-64cf7724d6be,2023-11-27,Store_5,Fruits,Grapes,2,348.37,696.74,10.46,686.28,UPI,Sharon Mckinney,Davidfurt,brownchris@carter-smith.biz
84f830f2-b789-422b-8886-b58402fcb5c3,2024-07-18,Store_9,Vegetables,Carrot,6,137.29,823.74,74.2,749.54,Debit Card,Ellen Miller,Timothyport,vlawson@davis.info
f778016d-1ad1-4405-9b4b-fcca78e01db1,2024-05-23,Store_10,Bakery,Bread,7,69.41,485.87,105.36,380.51,Credit Card,Kenneth Lyons,North Kimberly,richard23@gmail.com
624994cc-1ffd-4fad-b6de-45b63b8ba8f8,2024-03-09,Store_6,Personal Care,Hair Oil,9,95.52,859.68,167.7,691.98,Debit Card,Desiree Edwards,Moorehaven,dennisgarrett@hotmail.com
ff622564-f3c1-4fb4-9fd2-4aa699ab6022,2025-08-17,Store_5,Household,Toothpaste,8,445.92,3567.36,339.85,3227.51,UPI,Jessica Collins,North Melanieville,randykim@yahoo.com
44775aab-76b5-44b1-8b27-d5a4d8b198d5,2025-06-10,Store_7,Dairy,Cheese,6,216.69,1300.14,199.02,1101.12,Cash,Diana Valencia,West Dylan,courtney97@hotmail.com
d911f1b9-e526-4743-940f-712326adf973,2024-03-26,Store_5,Vegetables,Potato,6,121.83,730.98,57.91,673.07,Debit Card,Miss Chelsea Quinn,South Jessica,grace64@gmail.com
462cd59b-df59-4442-a6a9-4de954afe8f3,2024-02-06,Store_6,Personal Care,Face Wash,5,444.97,2224.85,434.39,1790.46,Wallet,Holly Mills,Port Melissa,brownleah@newman.com
058512d8-bfc5-4bab-97ab-353e4950e0c2,2025-02-04,Store_3,Household,Toothpaste,7,91.99,643.93,137.51,506.42,Credit Card,Robert Newton,North Jameston,briggsjames@hotmail.com
bf37ac55-adb0-4b3d-b3d5-59c081eeb7de,2025-09-12,Store_2,Beverages,Water,2,113.18,226.36,22.47,203.89,Cash,Donald Salazar,Port Ellen,ppena@gmail.com
81ccceab-4698-46f3-9e57-9d5819585527,2025-08-22,Store_2,Meat,Chicken,1,387.76,387.76,50.79,336.97,Cash,Tiffany Rhodes,Rodriguezfurt,christiananthony@hotmail.com
3f5e64d0-cc98-42f6-8beb-542d24ae64fa,2024-06-30,Store_7,Beverages,Coffee,3,51.31,153.93,35.85,118.08,Debit Card,Rebecca Arias,Austinfurt,alexandria88@yahoo.com
bc28448b-1584-465d-be46-33a362c3a378,2025-07-26,Store_9,Snacks,Cookies,5,227.15,1135.75,35.89,1099.86,Credit Card,Rebecca Parker,Sharonburgh,jessicajacobson@armstrong-matthews.info
5810b7ca-678e-43b2-94e7-0ec296556747,2024-09-11,Store_8,Fruits,Apple,6,431.58,2589.48,210.53,2378.95,UPI,Caitlyn Hendricks,North Jessica,debra19@washington-bryant.com
a5c3b017-2a22-4552-b98d-adaa0addada7,2025-06-15,Store_9,Household,Shampoo,9,227.97,2051.73,497.31,1554.42,Credit Card,William Donovan,New Juan,jessicabender@hotmail.com
189f7078-ab70-44c3-87bf-ca035d38ef42,2025-02-22,Store_10,Personal Care,Hair Oil,8,319.21,2553.68,405.94,2147.74,UPI,Keith Mcknight,Kristenton,uwong@hill-collins.com
74ada313-273b-49f4-8bd2-a219b4d1f7ef,2025-09-28,Store_4,Household,Cleaner,5,455.37,2276.85,274.16,2002.69,Cash,Michelle Thompson,Blanchardfort,danielkelly@porter.com
23d7b03b-db36-4b22-89ba-b55c215a540c,2025-01-16,Store_1,Meat,Fish,6,211.98,1271.88,49.51,1222.37,Cash,Erica Kane,Colonborough,mcarroll@yahoo.com
574c2cfd-1938-49fc-b344-91b9f8111f3a,2024-04-10,Store_8,Household,Soap,6,150.51,903.06,120.81,782.25,UPI,Justin Hall,West Jaclyntown,buckleycharles@gmail.com
a0ad489a-b418-4e36-96a8-56642e69533c,2024-07-13,Store_1,Beverages,Coke,7,401.0,2807.0,418.95,2388.05,Wallet,Angela Shepard,Flemingfurt,ericbrandt@hotmail.com
e8e666f8-5c35-4d33-bc7a-d2e3c71fc145,2025-05-21,Store_4,Bakery,Cake,7,442.26,3095.82,338.3,2757.52,Credit Card,Kelly Miller,Richardsmouth,jason48@hotmail.com
45562d4a-1631-4c82-83ad-026d8979b66d,2024-01-14,Store_4,Frozen Foods,Frozen Fries,4,138.86,555.44,58.63,496.81,Wallet,Tracy Roberts,Ericberg,ymitchell@ramirez.net
a3b2af28-818d-4863-a2a0-b7baf6183c35,2025-01-20,Store_5,Personal Care,Toothbrush,5,327.74,1638.7,217.92,1420.78,UPI,Mark Maldonado,North Richardside,grayjohn@hotmail.com
49a51e83-240c-445f-a612-187401da0689,2024-10-08,Store_8,Snacks,Chips,3,76.95,230.85,6.37,224.48,Wallet,Jacqueline Bennett DDS,Port Darleneland,marklucero@miller-foster.org
2af008ba-51cd-4a35-9a2f-a50d15726d35,2024-02-12,Store_3,Meat,Fish,10,251.08,2510.8,201.27,2309.53,Cash,Tanya Carey,South Markville,brownmelissa@wilson-butler.com
5641cdc3-a404-4a23-abea-affe6a1009da,2025-04-17,Store_3,Household,Detergent,3,486.44,1459.32,102.92,1356.4,UPI,Melissa Gonzalez,Williamsfort,cynthiabailey@wood.com
ee848388-24e5-496d-b871-6918fed09a74,2025-04-06,Store_6,Fruits,Banana,2,83.84,167.68,20.69,146.99,UPI,Barbara Flores,Bellshire,weissryan@yahoo.com
8a08a89d-121a-4163-99d7-2114d2f34aae,2025-05-04,Store_6,Beverages,Tea,6,237.21,1423.26,281.6,1141.66,Cash,Peter Bridges,North Tracy,jenniferphillips@fields-fisher.com
